published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,145239,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_004_matplotlib__matplotlib-23476,3,2,FAIL,139239,6000,gpt-5.2-pro,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_004_matplotlib__matplotlib-23476/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,24108,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_001_psf__requests-2317,1,1,FAIL,23276,832,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_001_psf__requests-2317/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,psf__requests-2317,psf/requests,false,20279,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_001_psf__requests-2317,3,2,FAIL,19280,999,gpt-5-mini,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_001_psf__requests-2317/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110537,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_015_pydata__xarray-4094,1,1,FAIL,109608,929,gpt-5.2,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,pydata__xarray-4094,pydata/xarray,false,0,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_015_pydata__xarray-4094,3,2,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,false,0,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_006_pylint-dev__pylint-7080,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_006_pylint-dev__pylint-7080/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,0,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_006_pylint-dev__pylint-7080,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_006_pylint-dev__pylint-7080/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,pytest-dev__pytest-7490,pytest-dev/pytest,false,0,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_011_pytest-dev__pytest-7490,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_011_pytest-dev__pytest-7490/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,true,23671,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_011_pytest-dev__pytest-7490,3,2,PASS,23033,638,claude-opus-4-5,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_011_pytest-dev__pytest-7490/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,84908,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297,1,1,FAIL,83256,1652,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,72913,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297,3,2,PASS,72051,862,gpt-5.2,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_016_scikit-learn__scikit-learn-10297/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-25747,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,33608,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-25747,3,2,FAIL,29599,4009,gpt-5-mini,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,29839,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_008_sympy__sympy-17630,1,1,FAIL,26648,3191,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-17630,sympy/sympy,false,29389,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_008_sympy__sympy-17630,3,2,FAIL,23389,6000,gpt-5.2-pro,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-21379,sympy/sympy,false,46269,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-21379,1,1,FAIL,44909,1360,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-21379/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,true,40280,exp2_market_shard01_offset002_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-21379,3,2,PASS,39490,790,gpt-5.2,runs/research/phase2/exp2_market_shard01_offset002_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-21379/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,astropy__astropy-14365,astropy/astropy,false,54097,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_003_astropy__astropy-14365,1,1,FAIL,51280,2817,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_003_astropy__astropy-14365/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,astropy__astropy-14365,astropy/astropy,false,46064,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_003_astropy__astropy-14365,3,2,FAIL,43837,2227,gpt-5-mini,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_003_astropy__astropy-14365/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,astropy__astropy-14995,astropy/astropy,true,40461,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_012_astropy__astropy-14995,1,1,PASS,39002,1459,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_012_astropy__astropy-14995/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,django__django-11099,django/django,true,6494,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_004_django__django-11099,1,1,PASS,6173,321,claude-opus-4-5,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_004_django__django-11099/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-11133,django/django,false,23055,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-11133,1,1,FAIL,17059,5996,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-11133/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14912,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-11133,3,2,PASS,14505,407,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-11133/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-14534,django/django,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_006_django__django-14534,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_006_django__django-14534/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,django__django-14534,django/django,false,50320,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_006_django__django-14534,3,2,FAIL,47955,2365,gpt-5-mini,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_006_django__django-14534/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-15252,django/django,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_007_django__django-15252,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_007_django__django-15252/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-15252,django/django,false,33436,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_007_django__django-15252,3,2,FAIL,27436,6000,gpt-5.2-pro,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_007_django__django-15252/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-15695,django/django,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_008_django__django-15695,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_008_django__django-15695/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-15695,django/django,false,62572,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_008_django__django-15695,3,2,FAIL,56572,6000,gpt-5.2-pro,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_008_django__django-15695/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,345017,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-24149,1,1,FAIL,343764,1253,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_005_matplotlib__matplotlib-24149,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,true,19007,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_013_pytest-dev__pytest-7432,1,1,PASS,16744,2263,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_013_pytest-dev__pytest-7432/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,8420,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445,1,1,FAIL,7198,1222,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445,3,2,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-12419,sympy/sympy,false,18260,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_002_sympy__sympy-12419,1,1,FAIL,15593,2667,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,0,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_002_sympy__sympy-12419,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,true,39001,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_014_sympy__sympy-12481,1,1,PASS,35366,3635,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_014_sympy__sympy-12481/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,true,29361,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_015_sympy__sympy-13031,1,1,PASS,25038,4323,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_015_sympy__sympy-13031/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-18199,sympy/sympy,false,61907,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_009_sympy__sympy-18199,1,1,FAIL,59853,2054,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53524,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_009_sympy__sympy-18199,3,2,FAIL,52831,693,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-18698,sympy/sympy,false,123233,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-18698,1,1,FAIL,118998,4235,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,false,105356,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_010_sympy__sympy-18698,3,2,FAIL,104700,656,gpt-5.2,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,true,36551,exp2_market_shard02_offset018_limit016_20260409T033114Z,swebench_market_direct_penalty_011_sympy__sympy-21612,1,1,PASS,35666,885,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard02_offset018_limit016_20260409T033114Z/swebench_market_direct_penalty_011_sympy__sympy-21612/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10569,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_005_django__django-11179,1,1,INFRA,9740,829,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_005_django__django-11179/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-11179,django/django,true,13772,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_005_django__django-11179,3,2,PASS,12836,936,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_005_django__django-11179/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-11815,django/django,true,16997,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_009_django__django-11815,1,1,PASS,14806,2191,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_009_django__django-11815/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,django__django-11999,django/django,false,30868,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_012_django__django-11999,1,1,INFRA,29445,1423,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_012_django__django-11999/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,24897,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_012_django__django-11999,3,2,PASS,24190,707,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_012_django__django-11999/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,django__django-12125,django/django,false,15037,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_015_django__django-12125,1,1,INFRA,12267,2770,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_015_django__django-12125/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,13513,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_015_django__django-12125,3,2,FAIL,12618,895,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_015_django__django-12125/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49530,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-12708,1,1,FAIL,48790,740,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-12708/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,django__django-12708,django/django,false,51862,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_016_django__django-12708,3,2,FAIL,49060,2802,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_016_django__django-12708/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,210215,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,1,1,FAIL,206134,4081,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-25311,1,1,FAIL,0,0,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-25311/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-25311,3,2,FAIL,0,0,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-25311/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,184761,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_010_matplotlib__matplotlib-25332,1,1,FAIL,181995,2766,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_010_matplotlib__matplotlib-25332/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,122286,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_010_matplotlib__matplotlib-25332,3,2,FAIL,120611,1675,gpt-5-mini,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_010_matplotlib__matplotlib-25332/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,47763,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142,1,1,FAIL,44737,3026,gemini-3-pro-preview,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142/ledger.jsonl
phase2b_market_matched_900s,Phase IIb,market_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,0,exp2_market_shard03_offset034_limit016_20260409T033114Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142,3,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_market_shard03_offset034_limit016_20260409T033114Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13142/ledger.jsonl
